title	url_id	area	width	price	direction	number_of_bedrooms	number_of_toilets	furniture	legal	lat	lon	address	district	province
✅ B ÁN NHÀ Trần Đại Nghĩa - Hai Bà Trưng	124146716	68 m²		20,5 tỷ		6 phòng			Đã có sổ	20.998486	105.86866	Đại nghĩa, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
MỸ ĐÌNH, TOÀ CHDV 50M2 x 7 TẦNG THANG MÁY, 16 PHÒNG, PCCC ĐẦY ĐỦ	124146764			15,2 tỷ		nhiều hơn 10 phòng			Sổ hồng riêng	21.022554	105.77457	Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Siêu víp 35m x 5T x 7PN nhà mơi phun nội thất ngõ 3 gác thông các ngả	124146912	35 m²		5,5 tỷ		7 phòng			Đã có sổ	20.948862	105.80823	Đường Tả Thanh Oai, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
Cực đẹp Khương Đình, ngõ thằng tắp, 6 tầng, nội thất xịn, sổ A4	124146938	36 m²		8,25 tỷ		4 phòng	4 phòng		Đã có sổ	20.993517	105.81719	Khương Đình , Phường Khương Đình, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
(GIÁ TỐT) Imperia CĂN GÓC 3pn2vs 76m, full nt , sẵn sổ giá nhỉnh 5 tỷ	124147060			5 tỷ		3 phòng			Sổ hồng riêng	21.01006	105.7404	Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Căn hộ cao cấp cần bán với full nội thất để lại cho chủ mới chỉ việc v	124147063			8,9 tỷ		3 phòng			Hợp đồng mua bán	20.997555	105.811806	275 , Đường Nguyễn Trãi, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Hạt dẻ Bùi Xương Trạch, ngõ đẹp, dân xây, ở sướng, diện tích rộng	124147087	51 m²		7,55 tỷ		3 phòng	2 phòng		Đã có sổ	20.987259	105.81862	Bùi Xương Trạch , Phường Khương Đình, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
BÁN ĐẤT TẶNG NHÀ MẶT PHỐ NGUYỄN HOÀNG TÔN-TIỆN ÍCH VIP CỦA KĐT CIPUTRA	124147116	90 m²		8,8 tỷ					Đã có sổ	21.069588	105.81114	Liên hệ: 0989603276 – Đức Giới, Đường Nguyễn Hoàng Tôn, Phường Xuân La, Quận Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Bán Nhà - Lý Tưởng Cho Gia Đình Bạn Tại Mậu Lương - Giá chỉ 5,7 tỷ	124147205	40 m²		5,7 tỷ		4 phòng			Đã có sổ	20.958313	105.78979	Phố Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
ĐẤT ĐẤU GIÁ VÂN NỘI - SÁT TRỤC ĐƯỜNG VÕ NGUYÊN GIÁP - CHỢ VÂN TRÌ	124147290	115 m²		11,2 tỷ					Đã có sổ	21.147089	105.814354	Võ Nguyên Giáp, Xã Vân Nội, Huyện Đông Anh, Hà Nội	Đông Anh	Hà Nội
Đất Dịch vụ Vạn Phúc Hà Đông. Mặt tiền rộng. Kinh doanh đỉnh	124147477	50 m²		9,4 tỷ					Đã có sổ	20.97884	105.77314	Đường Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
RẺ NHẤT THƯỜNG TÍN - HÀ NỘI	124147367	40 m²		1,3 tỷ					Đã có sổ	20.848433	105.9083	Vành Đai 4, Xã Chương Dương, Huyện Thường Tín, Hà Nội	Thường Tín	Hà Nội
Gia đình ra nước ngoài cần BÁN GẤP biệt thự VIP mặt đường Lê Đức Thọ	124147619	263 m²		100,3 tỷ		6 phòng			Đang chờ sổ	21.02957	105.76899	Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Nhà Đẹp Kinh Doanh Võ Thị Sáu, Hai Bà 41m, 7 tầng, mt 4m, giá 17.8 tỷ.	124147674	41 m²		17,8 tỷ		4 phòng			Đã có sổ	21.005396	105.85692	Võ Thị Sáu, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Căn hộ ccmn - nhà dòng tiền 108m2, 19 PN Xuân Đỉnh, quận Bắc Từ Liêm	124147733			28 tỷ		nhiều hơn 10 phòng			Sổ hồng riêng	21.076807	105.78777	Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Nhà mới ở ngay vị trí đẹp tại tả thanh oai DT35m x 5T MT4m sổ nở hậu	124147833	35 m²		4,2 tỷ		4 phòng			Đã có sổ	20.948862	105.80823	Đường Tả Thanh Oai, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
Bán biệt thự Tây Hồ,Tây Hồ 220m2 * 4 tầng ,MT 12m giá chỉ 66 tỷ ( CTL)	124147896	220 m²		66 tỷ		7 phòng			Đã có sổ	21.065174	105.82415	Đường Tây Hồ, Phường Quảng An, Quận Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
🏡 TRẦN CUNG - 50M2 - Ô TÔ ĐỖ CỬA - MỚI KENG - 2 THOÁNG - CHỈ 9.5 TỶ	124147905	50 m²		9,5 tỷ		5 phòng			Đã có sổ	21.051962	105.78924	Đường Trần Cung, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Cực phẩm Phú Đô, Tòa nhà Dòng tiền 110m, Lô góc, 7T thang máy 18P	124147946	110 m²		29,98 tỷ		nhiều hơn 10 phòng			Đã có sổ	21.012432	105.767395	Phú Đô, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Bán đất có nhà 3 tầng cũ Khương Hạ Thanh Xuân	124147992	75 m²	4 m	13 tỷ					Đã có sổ	20.992306	105.81578	Phố Khương Hạ, Phường Khương Đình, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
HIẾM, BÁN NHÀ ĐƯỜNG LÁNG- NGÕ THÔNG- Ở KẾT HỢP DÒNG TIỀN- 20M RA OTO	124147993	50 m²		12,9 tỷ		9 phòng	5 phòng		Đã có sổ	21.029013	105.80101	Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
62 TRIỆU/M2 ĐẤT KHU ĐẤU GIÁ VẠN PHÚC 3-THANH TRÌ	124148012	58.9 m²		3,75 tỷ					Đã có sổ	20.918507	105.902435	Vạn Phúc , Xã Vạn Phúc, Huyện Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
BÁN NHANH NHÀ CẠNH HỒ LINH QUANG, ĐỐNG ĐA - 70m - 7 TẦNG THANG MÁY	124148056	70 m²		21 tỷ		6 phòng			Đã có sổ	21.02352	105.8372	Đường Linh Quang, Phường Văn Chương, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Bán Biệt Thự Vip Hoàng Hoa Thám, DT 86m, MT 8m, Xây 3 Tầng, Gần Ô Tô	124148116	86 m²		13,6 tỷ		3 phòng			Đã có sổ	21.040833	105.82444	Đường Hoàng Hoa Thám, Phường Ngọc Hà, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
Cầu Giấy, Nguyễn Khánh Toàn, Nhà mới, 48m2, 5T, sát phố, gần ô tô.	124148277	48 m²		12,3 tỷ		4 phòng			Đã có sổ	21.036982	105.80178	Đường Nguyễn Khánh Toàn, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Siêu phẩm kinh doanh Vạn Phúc Hà Đông, ô tô, thang máy.Nội thất Luxury	124148303			10,4 tỷ				Nội thất cao cấp	Đã có sổ	20.983309	105.76976	Đường Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà Đẹp Trần Khát Chân - 36m2 - 5 Tầng, Sân thượng rộng rãi - Tc 6Tỷ	124148346	36 m²		6,65 tỷ		4 phòng		Hoàn thiện cơ bản	Đã có sổ	21.00898	105.86042	Đường Trần Khát Chân, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
GĐ cần bán gấp căn 3 ngủ 76m2 imperia 76m2 giá 5.4 tỷ view bể bơi	124148377			5,4 tỷ		3 phòng			Sổ hồng riêng	21.01006	105.7404	Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Đất Lê Thanh Nghị 35m2 - cách phố vài bước chân, kinh doanh tốt	124148331	35 m²	3.1 m	7 tỷ					Đã có sổ	21.001818	105.845566	Phố Lê Thanh Nghị, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
nhà bát khối Mới full đồ mặt tiền 30m ngõ oto . 10 phut sang phố cổ	124148393	30 m²		8,5 tỷ		3 phòng			Đã có sổ	21.022837	105.88859	Đường Bát Khối, Phường Long Biên, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Ô tô gần, nhà đẹp ở luôn Minh Khai 36m2 * 5T,  MT5 chỉ 7.7 tỷ	124148431	36 m²		7,7 tỷ		3 phòng			Đã có sổ	20.996061	105.86194	Phố Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
CHỦ THIỆN CHÍ BAO SANG TÊN, NHÀ P.LÔ Đ.ĐA- OTO TRÁNH-K.DOANH-THANG MÁY	124148423	40 m²		17 tỷ		3 phòng			Đã có sổ	21.019154	105.80507	Phố Pháo Đài Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà dân xây 35m 4T MT4,5m tại Hữu Hoà ô tô đỗ cửa 3bươc ra trục chính	124148478	35 m²		5,2 tỷ		4 phòng			Giấy tờ viết tay	20.945904	105.796745	hữu hoà, Xã Hữu Hoà, Huyện Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
GĐ bán gấp căn 3 ngủ imperia 76m2 view bể bơi 5.4 tỷ	124148484			5,4 tỷ		3 phòng			Sổ hồng riêng	21.01006	105.7404	Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Siêu phẩm Láng- Đống Đa 50m2 6 tầng thang máy gara ô tô giá 15,6 tỷ	124148614	50 m²		16,5 tỷ		5 phòng			Đã có sổ	21.011997	105.812	Phố Láng Hạ, Phường Láng Hạ, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Bán nhà đẹp tặng nội thất phố Quan Nhân 37m 4 tầng 6.8 tỷ	124148558	37 m²		6,8 tỷ		4 phòng		Nội thất cao cấp	Đã có sổ	21.008104	105.81288	Phố Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
CHỈ HƠN CÓ NGAY NHÀ PHỐ XÃ ĐÀN- ĐỐNG ĐA-4Tx2N, Ở NGAY, SĐCC	124148821	20 m²		2,96 tỷ		2 phòng			Đã có sổ	21.011154	105.83688	Phố Xã Đàn, Phường Phương Liên, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Giá siêu rẻ tại tả thanh oai dt31m xây 5T giá chỉ 3,380 sổ đỏ riêng	124148945	31 m²		3,38 tỷ		3 phòng			Giấy tờ viết tay	20.948862	105.80823	Đường Tả Thanh Oai, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
Chính chủ bán đất ngõ 559 Kim Ngưu. Vĩnh Tuy, Hai Bà Trưng, HN	124148881	59.8 m²		3,25 tỷ					Đang chờ sổ	21.000986	105.86193	Phố Kim Ngưu, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Bán Nhà Miêu Nha 173m2 Kinh doanh Nhà Trọ giá 14,62 tỷ !	124149061	173 m²		14,62 tỷ		3 phòng			Đã có sổ	21.008852	105.74392	70, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
PHÂN LÔ ĐÀO TẤN BA ĐÌNH - 6 TẦNG THANG MÁY - LÔ GÓC - MẶT TIỀN RỘNG	124149074	43 m²		17,5 tỷ		3 phòng			Đã có sổ	21.032362	105.80956	Phố Đào Tấn, Phường Cống Vị, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
BÁN NHÀ PHỐ KIM NGƯU - 25M2 X 4T - NGÕ RỘNG THOÁNG - GIÁ 5.48 TỶ	124149178	25 m²		5,48 tỷ		3 phòng			Đã có sổ	21.007204	105.860855	Phố Kim Ngưu, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
BÁN NHÀ PHÂN LÔ Ô TÔ 1.x Tỷ - 6 TẦNG FULL NỘI THẤT KIẾN HƯNG HÀ ĐÔNG	124149095	60 m²		11,7 tỷ		5 phòng	4 phòng		Đã có sổ	20.946255	105.78981	Phố Hoàng Công, Phường Kiến Hưng, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
CẦN BÁN 115M ĐẤT TẠI XÃ VÕNG LA HUYỆN ĐÔNG ANH HÀ NỘI ĐƯỜNG THÔNG	124149202	115 m²	5 m	8,9 tỷ					Đã có sổ	21.110615	105.778244	sắp mai, Xã Võng La, Huyện Đông Anh, Hà Nội	Đông Anh	Hà Nội
Bán căn hộ tòa s203 Vinhomes Ocean Park Gia Lâm full đồ giá 3.65 tỷ	124149207			3,65 tỷ		2 phòng			Sổ hồng riêng	21.02097	105.93817	Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
căn hộ Golden Silk Nguyễn Xiển,nội thất đủ chỉ việc đến ở chỉ hơn 2 tỷ	124149241			2,92 tỷ		2 phòng			Sổ hồng riêng	20.976406	105.82099	Ngõ 282 Đường Kim Giang, Phường Đại Kim, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
NHỈNH 4 TỶ LẤY ĐÂU RA CĂN ĐẸP HƠN NGAY PHỐ CÁT LINH TRUNG TÂM ĐỐNG ĐA	124149235	16 m²		4,398 tỷ		4 phòng			Đã có sổ	21.029425	105.82728	Phố Cát Linh, Phường Cát Linh, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
BÁN NHÀ KHƯƠNG TRUNG THANH XUÂN DT;30m2, 4Tầng. 2 Thoáng. Gần Ô Tô	124149338	30 m²		5,98 tỷ		2 phòng			Đã có sổ	21.001364	105.818504	Phố Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Bán nhà phố lai xá 84m2_4tầng đường ô tô vào nhà 15t7	124149321	84 m²		15,7 tỷ		nhiều hơn 10 phòng			Đã có sổ	21.059574	105.72059	Đường Lai Xá, Xã Kim Chung, Huyện Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Bán nhà lô góc dân xây - 2 mặt ngõ rộng đường Kim Giang.	124149435	42 m²		6,5 tỷ		4 phòng	4 phòng		Đã có sổ	20.9707	105.82437	Đường Kim Giang, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
BÁN NHÀ TÔN ĐỨC THẮNG - ĐỐNG ĐA - FULL ĐỒ - HƠN 3 TỶ	124149488	20 m²		3,68 tỷ		2 phòng	3 phòng		Đã có sổ	21.021517	105.83358	Ngõ Văn Hương, Phường Hàng Bột, Quận Đống Đa, Thành phố Hà Nội, 11018, Việt Nam, Phường Văn Chương, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Siêu Phẩm nhà phân lô Núi Trúc, Ba Đình 30m2 8,7tỷ	124149583	30 m²		8,7 tỷ		3 phòng		Nội thất cao cấp	Đã có sổ	21.031368	105.82161	Phố Núi Trúc, Phường Kim Mã, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
Bán nhà Ái Mộ - Bồ Đề - Ô tô vào - Lô góc - Nhà đẹp ở ngay -Hơn 6 tỷ	124149597	36 m²		6,4 tỷ		4 phòng			Đã có sổ	21.039703	105.8727	Phố Ái Mộ, Phường Bồ Đề, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà phân lô phố Trần Quốc Hoàn - ÔTô kinh doanh 30m2 x 5 tầng - MT 5,5	124149683	30 m²		12 tỷ		3 phòng	3 phòng		Đã có sổ	21.041769	105.78271	Phố Trần Quốc Hoàn, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
NHÀ QUANG TRUNG, DÂN XÂY CHẮC CHẮN - GIÁ HỢP LÝ - Ô TÔ ĐỖ CỬA	124149702	45 m²		7,35 tỷ		4 phòng			Đã có sổ	20.964642	105.76773	Đường Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà 5 tầng thang máy khu phố Hoa Lâm đường 15m tương lai, giá 13.7 tỷ.	124149721	83 m²		13,7 tỷ		5 phòng			Đã có sổ	21.058416	105.89463	Phố Hoa Lâm, Phường Việt Hưng, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
NHÀ ĐẸP - VIP TRUNG TÂM ĐỐNG ĐA - BA ĐÌNH - GẦN PHỐ - Ô TÔ ĐỖ CỔNG	124149790	30 m²		5,28 tỷ		3 phòng	3 phòng		Đã có sổ	21.02555	105.82234	Phố Giảng Võ, Phường Cát Linh, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Bán mảnh đất hiếm ngõ 79 Cầu Giấy - 60m2 x 5m MT - giá 11,5 tỷ có TL	124149768	60 m²	5 m	11,5 tỷ					Đã có sổ	21.030447	105.8012	Đường Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Toà CHDV CCMN ngõ oto, gần BX Nước Ngầm, full PCCC, giá chỉ hơn 11 tỷ	124149799			11,8 tỷ		nhiều hơn 10 phòng			Sổ hồng riêng	20.966022	105.84206	Đường Giải Phóng, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Nhà đẹp Láng-Đống Đa 50m2 6 tầng thang máy gara oto chỉ 16.4tỷ	124149824	50 m²		16,4 tỷ		4 phòng			Đã có sổ	21.029013	105.80101	Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Chính chủ gửi bán căn mặt ngõ Đê La Thành mặt tiền rộng lô góc 3 thoán	124149907	60 m²		9,6 tỷ		3 phòng			Đã có sổ	21.020054	105.82462	Đê La Thành , Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Hiếm Bán nhà mới Nguyễn Lương Bằng 36m 5 tầng 3.1mt giá 7.35 tỷ	124149904	36 m²		7,35 tỷ		4 phòng			Đã có sổ	21.017927	105.829636	Phố Nguyễn Lương Bằng, Phường Nam Đồng, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
bán nhà mặt ngõ, xe tải tránh	124149962	60 m²		12,8 tỷ		3 phòng		Nội thất đầy đủ	Đã có sổ	21.003073	105.94443	Đường Lý Thánh Tông, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
💥  Chợ Keo, Gia Lâm, ô tô vào đất, 43m, giá đầu tư, 2.63 tỷ, SĐCC	124149963	43 m²		2,63 tỷ					Đã có sổ	21.025915	105.987656	Đường Dương Đức Hiền, Xã Kim Sơn, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
BÁN ĐẤT VŨ TÔNG PHAN KHƯƠNG ĐÌNH THANH XUÂN DT; 45m2. Ô TÔ QUA NHÀ KD	124149975	45 m²	3.2 m	8,5 tỷ					Đã có sổ	20.983088	105.8161	Phố Vũ Tông Phan, Phường Khương Đình, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
BÁN NHÀ THẠCH BÀN CỔ LINH -DT 40m2 XÂY 6 tầng thang máy -OTO ĐỖ CỬA-	124149977	40 m²		6,6 tỷ		3 phòng	4 phòng		Đã có sổ	21.018879	105.91188	Đường Cổ Linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
BÁN NHÀ XUÂN THỦY, CẦU GIẤY – NGAY ĐẦU NGÕ BA GÁC THÔNG - 39m2, 8.7 TỶ	124150023	39 m²		8,7 tỷ		5 phòng			Đã có sổ	21.036514	105.78116	Đường Xuân Thủy, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Cực Hiếm Bán Nhà phố Hào Nam 38m 3 tầng 3mt giá 7.9 tỷ Đống Đa	124150030	38 m²		7,9 tỷ		2 phòng			Đã có sổ	21.02115	105.82598	Phố Hào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
NHÀ ĐẸP ĐỐNG ĐA -  FULL NỘI THẤT - Ở LUÔN -Văn Chương 40m - 6.93 Tỷ	124150043	40 m²		6,93 tỷ		3 phòng	3 phòng		Đã có sổ	21.019918	105.83791	Ngõ Văn Chương, Phường Khâm Thiên, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Chính chủ cần bán gấp nhà Kim Giang HM DT69M 6T 12.5T LH ***	124150049	69 m²		12,5 tỷ		6 phòng			Đã có sổ	20.971228	105.82444	Kim Giang, Phường Đại Kim, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Cực Hiếm ! Bán nhà Đội Cấn, Ba Đình , ô tô 25m2 * 4 tầng , chỉ 5,7 tỷ.	124150089	25 m²		5,7 tỷ		2 phòng			Đã có sổ	21.037931	105.81281	Phố Đội Cấn, Phường Cống Vị, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
BÁN NHÀ HOA BẰNG, CẦU GIẤY – NGÕ BA GÁC THÔNG, GẦN PHỐ - 43m2 9 TỶ	124150103	43 m²		9 tỷ		5 phòng			Đã có sổ	21.023935	105.793434	Phố Hoa Bằng, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
NHÀ PHỐ XUÂN LA- NGÕ THÔNG- OTO- THANG MÁY- 38M2 X 5T - GIÁ 12.5 TỶ	124150212	38 m²		12,5 tỷ		3 phòng			Đã có sổ	21.062786	105.807465	Đường Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
NGUYỄN ĐỨC CẢNH- 35M2-4TẦNG-MT4.6M -6TỶ HƠN(cụ thể )-NGÕ BA GÁC,THÔNG	124150105	35 m²		6,35 tỷ		4 phòng			Đã có sổ	20.986593	105.849106	nguyễn đức cảnh, Phường Tân Mai, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
CẦN BÁN GẤP CĂN 2PN AN BÌNH CITY TẦNG TRUNG HƯỚNG MÁT NHỈNH 5 TỶ	124150110			5,6 triệu		2 phòng			Sổ hồng riêng	21.057383	105.78289	Đường Phạm Văn Đồng, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
60m2 đất TĐC Trâu Quỳ, Gia Lâm đối diện vườn hoa cần ra hàng gấp	124150232	60 m²	4 m	10,2 tỷ					Đã có sổ	21.00784	105.937675	Thành Trung, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Bán nhà phố An Hòa, Hà Đông, ba bước ra phố, khu sầm uất hiếm nhà bán	124150326	23 m²		4,6 tỷ		2 phòng	2 phòng		Đã có sổ	20.983776	105.78984	Phố An Hoà, Phường Mộ Lao, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Bán 66m² đất đẹp 2 mặt thoáng, đường 11m tương lai, giá 7.35 tỷ.	124150306	66 m²		7,35 tỷ					Đã có sổ	21.05286	105.92033	Đường Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
BÁN NHÀ LÊ HỒNG PHONG 5 Tầng THANG MÁY , oto qua nhà ngõ thông	124150337	40 m²		10,3 tỷ		3 phòng			Đã có sổ	20.967312	105.77591	Phố Lê Hồng Phong, Phường Hà Cầu, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
BÁN NHÀ LÊ THANH NGHỊ - 3 TẦNG 3 NGỦ - VỪA Ở VỪA KINH DOANH TỐT	124150485	19 m²		5,35 tỷ		3 phòng			Đã có sổ	21.00315	105.850845	Phố Lê Thanh Nghị, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
bán nhà  kim Giang 25m 4tang 3.4mt giá 4.65 tỷ Thanh Trì	124150359	25 m²		4,65 tỷ		3 phòng			Đã có sổ	20.9707	105.82437	Đường Kim Giang, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
PHÂN LÔ PHỐ CÁT LINH- OTO TRÁNH- KINH DOANH- 53M- 6 NGỦ 18 TỶ(TL MẠNH)	124150528	53 m²		18 tỷ		6 phòng	4 phòng		Đã có sổ	21.029425	105.82728	Phố Cát Linh, Phường Cát Linh, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Trần Đại Nghĩa_ 10mra Phố_ Ô tô vào nhà_ Lô góc 3 thoáng_ chỉ 10 tỷ🌻	124150584	36 m²		10 tỷ		4 phòng			Đã có sổ	21.004269	105.84591	Trần Đại Nghĩa, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Nhà nguyễn lương bằng -42m-,nhà lô góc,20m ra phố -6,3 tỷ	124150618	42 m²		6,3 tỷ		3 phòng	4 phòng		Đã có sổ	21.017805	105.82944	Phố Nguyễn Lương Bằng, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
BÁN NHÀ NGÕ HÒA BÌNH – LÔ GÓC NGÕ THÔNG- 4 TẦNG 30M2	124150704	30 m²		3,6 tỷ		3 phòng			Sổ chung / công chứng vi bằng	20.99667	105.85657	Ngõ Hòa Bình 7, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
BÁN NHÀ PHƯỜNG THẠCH BÀN -QUẬN LONG BIÊN -DT 34m2 XÂY 5TẦNG	124150740	34 m²		5,4 tỷ		3 phòng	4 phòng		Đã có sổ	21.018879	105.91188	Đường Cổ Linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
CHÍNH CHỦ GỬI BÁN MẢNH ĐẤT NGAY SÁT CÔNG VIÊN 3 BƯỚC RA ĐƯỜNG Ô TÔ	124150748	65 m²		6,8 tỷ					Đã có sổ	21.07272	105.888855	Ngõ 122 Nam Đuống, Phường Thượng Thanh, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà Bán Sa Đôi Nam Từ Liêm 108mv - 3.2 Tỷ	124150755	108 m²		3,2 tỷ					Đang chờ sổ	21.005527	105.77913	Sa Đôi, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
NGAY ĐƯỞNG TỈNH LỘ 247 - VÀNH ĐAI 4	124150824	100 m²		3,75 tỷ					Đã có sổ	20.858347	105.92593	247, Xã Tự Nhiên, Huyện Thường Tín, Hà Nội	Thường Tín	Hà Nội
