id	url	status	source_id	source_name	posted_date	due_date	updated_date
pr42217077	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-rieng-duong-phuc-loi-phuong-phuc-loi/-dep-69m2-7-8-ty-tai-long-bien-ha-noi-pr42217077	1	1	batdongsan.com.vn	2025-06-15	2025-06-25	2025-06-22
pr43150699	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-dat-duong-phuc-loi-phuong-phuc-loi/-phan-lo-60m2-sat-pho-oto-tranh-nhich-9-ty-pr43150699	1	1	batdongsan.com.vn	2025-06-21	2025-07-01	2025-06-22
pr43237918	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-rieng-duong-cau-do-phuong-quang-trung-17/khu-phan-lo-vip-chi-12-can-o-to-tranh-o-to-dung-ngay-chan-toa-chung-cu-kinh-anh-khung-khiep-pr43237918	1	1	batdongsan.com.vn	2025-06-12	2025-06-22	2025-06-22
pr43183461	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-rieng-duong-le-duc-tho-phuong-my-dinh-1/ban-gap-toa-chdv-lo-goc-oto-tranh-pccc-chuan-dt-55m-pr43183461	1	1	batdongsan.com.vn	2025-06-16	2025-06-26	2025-06-22
pr43259392	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-rieng-pho-trung-kinh-phuong-yen-hoa-2/ban-cuc-dep-cau-giay-lo-goc-60m2-4-tang-mt-5-7m-gara-oto-gia-19-ty-pr43259392	1	1	batdongsan.com.vn	2025-06-14	2025-07-14	2025-06-22
pr42957445	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-dat-xa-tu-lap/ban-khu-dau-gia-141m2-hien-2mat-tien-sat-lien-du-an-dg-moi-dang-thi-cong-pr42957445	1	1	batdongsan.com.vn	2025-06-12	2025-07-12	2025-06-22
pr43161879	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-rieng-duong-minh-khai-phuong-minh-khai/dong-tien-50-trieu-thang-gia-11-ty-45m2-mat-tien-6-8m-6-tang-thang-may-khai-pr43161879	1	1	batdongsan.com.vn	2025-06-16	2025-06-26	2025-06-22
pr43311289	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-dat-xa-duc-tu/ban-tai-dong-anh-ha-noi-180-trieu-m2-150m2-dep-nhieu-tien-ich-pr43311289	1	1	batdongsan.com.vn	2025-06-20	2025-06-30	2025-06-22
pr43072516	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-rieng-duong-hoang-ngan-phuong-nhan-chinh/toa-chdv-18-phong-dt-90tr-th-moi-koong-ba-gac-do-cua-gan-o-to-78m-pr43072516	1	1	batdongsan.com.vn	2025-06-16	2025-06-26	2025-06-22
pr42455957	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-can-ho-chung-cu-phuong-ngoc-thuy-prj-khai-son-city/ban-penthouse-thong-tang-167m2-view-g-hong-tuyet-dep-gia-12-7-ty-vay-0-18-thang-pr42455957	1	1	batdongsan.com.vn	2025-06-14	2025-06-24	2025-06-22
pr42714444	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-rieng-duong-dam-quang-trung-phuong-long-bien/ban-pho-6-tang-thang-may-full-noi-that-ngo-thong-pr42714444	1	1	batdongsan.com.vn	2025-06-17	2025-06-27	2025-06-22
pr43300851	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-dat-duong-bac-hong-xa-bac-hong-1/truc-chinh-ben-trung-dong-anh-pr43300851	1	1	batdongsan.com.vn	2025-06-19	2025-06-29	2025-06-22
pr43057175	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-can-ho-chung-cu-duong-mo-lao-phuong-mo-lao-prj-seasons-avenue/chuyen-nhuong-116m-toa-s2-8-4-ty-pr43057175	1	1	batdongsan.com.vn	2025-06-14	2025-06-24	2025-06-22
pr43313448	https://batdongsan.com.vn/nha-dat-ban-ha-noi/ban-nha-rieng-duong-pham-van-dong-phuong-co-nhue-2/ban-chinh-chu-42m2-tai-ngo-218-dong-pr43313448	1	1	batdongsan.com.vn	2025-06-20	2025-07-05	2025-06-22
