title	url_id	area	width	price	direction	number_of_bedrooms	number_of_toilets	furniture	legal	lat	lon	address	district	province
Nhà riêng tại đường Võ Thị Sáu	pr43208909	45.0	0.0	17.9	0	4	6	Đầy đủ	2	21.0057981741963	105.855385384904	Đường Võ Thị Sáu, Phường Bạch Mai, Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Nhà mặt phố tại đường Trần Phú	pr42567308	58.0	0.0	15.2	0	3	3	Đầy đủ	2	20.9746674839436	105.785264002319	Đường Trần Phú, Phường Văn Quán, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà riêng tại phố Quan Nhân	pr43292906	30.0	4.5	7.9	0	4	5	Đầy đủ	2	21.0034423206458	105.811074119864	Phố Quan Nhân, Phường Nhân Chính, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà riêng tại đường Cổ Linh	pr43151375	45.0	5.0	10.2	1001	3	5	Đầy đủ.	2	21.0240440021135	105.902299583182	Đường Cổ Linh, Phường Thạch Bàn, Long Biên, Hà Nội	Long Biên	Hà Nội
Bán đất tại đường Xuân Đỉnh	pr43232327	66.0	5.0	12.36	0	0	0		2	21.0711427242891	105.794480225701	Đường Xuân Đỉnh, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Nhà riêng tại phố Quan Nhân	pr43150146	60.0	6.0	24.0	0	4	6	Đầy đủ	2	21.0035599097831	105.810847117166	Phố Quan Nhân, Phường Nhân Chính, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà riêng tại đường Lạc Long Quân	pr43277839	63.0	5.0	21.0	0	4	7	Cơ bản	2	21.0535972255771	105.808481113872	Đường Lạc Long Quân, Phường Nghĩa Đô, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Bán đất tại đường Trịnh Văn Bô	pr41953532	80.0	5.0	13.2	0	0	0		-1	21.0338805348414	105.752839157594	Đường Trịnh Văn Bô, Phường Xuân Phương, Nam Từ Liêm, Hà Nội.	Nam Từ Liêm	Hà Nội
Nhà riêng tại phố Cầu Am	pr43130054	32.0	3.8	7.0	10	3	4	Đầy đủ	2	20.9791436178626	105.7753629056	Phố Cầu Am, Phường Vạn Phúc, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà riêng tại đường Võng Thị	pr43255813	84.0	8.2	20.9	11	3	3	Đầy đủ	2	21.0515413767365	105.810832357404	đường Võng Thị, Phường Bưởi, Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Nhà riêng tại đường Kim Giang	pr43308890	44.0	5.7	8.0	0	4	3	Đầy đủ	2	20.9638469639208	105.818749390282	Đường Kim Giang, Xã Thanh Liệt, Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
Nhà biệt thự, liền kề tại phường Văn Quán	pr43248941	80.0	4.6	19.0	0	5	4	Đầy đủ	2	20.9759703719046	105.791200694338	Phường Văn Quán, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà riêng tại đường Tam Trinh	pr43267823	56.5	4.0	14.5	10	6	6	Đầy đủ	2	20.973666821362	105.866009430044	Ngõ 254, Đường Tam Trinh, Phường Yên Sở, Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Bán đất tại phố Việt Hưng	pr39954427	330.0	17.0	30.0	0	0	0		2	21.0526129	105.8988115	Phố Việt Hưng, Phường Việt Hưng, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà mặt phố tại đường Cổ Nhuế	pr41630021	94.0	5.1	21.0	0	0	0		2	21.0640348450274	105.779567839413	Đường Cổ Nhuế, Phường Cổ Nhuế 2, Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Nhà riêng tại đường Cầu Diễn	pr43214893	39.0	4.6	7.2	0	4	6	Đầy đủ	2	21.0478497653368	105.74564658174	Đường Cầu Diễn, Phường Minh Khai, Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Nhà riêng tại phường Quan Hoa	pr43296116	35.0	4.5	9.5	0	4	4	Cơ bản	2	21.0360812451502	105.79929090708	Phường Quan Hoa, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà riêng tại đường Đại lộ Thăng Long	pr43278897	40.0	5.5	10.6	0	5	5	Cơ bản	2	21.0030494186318	105.778361690723	Đường Đại lộ Thăng Long, Phường Mễ Trì, Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Căn hộ chung cư tại The Artemis	pr43080630	80.0	0.0	7.6	0	2	2	Đầy đủ	2	20.99968285666229	105.82809023911112	The Artemis, Lê Trọng Tấn, Khương Mai, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà mặt phố tại đường Đội Cấn	pr43140802	51.0	3.8	16.9	0	0	0		2	21.03792719259	105.810613454299	Đường Đội Cấn, Phường Cống Vị, Ba Đình, Hà Nội	Ba Đình	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị mới Văn Phú	pr43287754	90.0	4.5	21.6	0	5	4	Đầy đủ	2	20.95830333936048	105.76699536061318	Dự án KĐT Văn Phú, Đường Lê Trọng Tấn, Phường Phú La, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà riêng tại đường Láng	pr42749171	31.0	3.7	7.3	1100	4	5	Đầy đủ	2	21.0216442002564	105.80094263531	1194, Đường Láng, Phường Láng Thượng, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà riêng tại phố Thái Thịnh	pr42219441	77.0	11.0	18.9	0	21	24	Đầy đủ.	2	21.0103310663521	105.818011362989	Phố Thái Thịnh, Phường Thịnh Quang, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà riêng tại đường Mỗ Lao	pr35192610	50.0	4.5	19.0	0	4	4	Full nội thất	2	20.9804103	105.7839824	Đường Mỗ Lao, Phường Mỗ Lao, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Căn hộ chung cư tại FLC Landmark Tower	pr42638223	153.0	0.0	7.3	1001	3	2	Đầy đủ	2	21.0340040861598	105.770418530158	Dự án FLC Landmark Tower, Đường Lê Đức Thọ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Nhà riêng tại phường Ngọc Thụy	pr42470410	55.0	5.0	14.2	0	4	4		2	21.0589262896763	105.868212589435	Phường Ngọc Thụy, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị mới Văn Quán	pr39134061	110.0	0.0	26.8	0	6	4	Cơ bản	2	20.9737574210552	105.789440532073	Dự án KĐT Văn Quán, Phường Phúc La, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà riêng tại phường Vĩnh Phúc	pr43270421	81.0	0.0	15.5	0	0	0		2	21.0424727508697	105.809634303493	Phường Vĩnh Phúc, Ba Đình, Hà Nội	Ba Đình	Hà Nội
Căn hộ chung cư tại Eurowindow Multi Complex	pr43073283	95.0	0.0	8.3	10	3	2	Đầy đủ	2	21.01076049498505	105.79981702278825	Eurowindow Multi Complex, số 27, Đường Trần Duy Hưng, Phường Trung Hòa, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà riêng tại đường Trường Lâm	pr42328161	65.0	0.0	9.75	0	5	4	Cơ bản	2	21.0620250357093	105.898242644844	Đường Trường Lâm, Phường Đức Giang, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà riêng tại đường Do Nha	pr42263831	97.0	5.32	17.5	0	22	22	Full	2	21.0057240477343	105.748424325433	Đường Do Nha, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Nhà riêng tại xã Tam Hiệp	pr39890976	40.0	3.3	8.45	1	4	4	Đầy đủ.	2	20.9516107379062	105.834278248216	Xã Tam Hiệp, Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
Nhà riêng tại phố Thái Hà	pr43136674	85.0	0.0	17.3	0	15	0	Đầy đủ	2	21.012777269489	105.820157248546	Phố Thái Hà, Phường Trung Liệt, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Căn hộ chung cư tại Green Pearl 378 Minh Khai	pr43301311	88.0	0.0	7.5	0	3	2		2	20.9967631516277	105.86295556551	Green Pearl 378 Minh Khai, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Nhà biệt thự, liền kề tại Vinhomes Cổ Loa	pr43269955	62.5	0.0	19.0	0	0	0		1	21.115303801343494	105.8698433006508	Vinhomes Cổ Loa, Đường Cổ Loa, Xã Đông Hội, Đông Anh, Hà Nội	Đông Anh	Hà Nội
Nhà riêng tại đường Kim Ngưu	pr43264990	35.0	5.0	10.5	0	3	4	Đầy đủ	2	21.0049461632952	105.861211439309	Đường Kim Ngưu, Phường Thanh Lương, Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Nhà mặt phố tại phường Tây Tựu	pr43036345	100.0	0.0	29.0	1100	8	5	Không nội thất	2	21.0674050093508	105.762127649575	Phường Tây Tựu, Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Nhà riêng tại đường Láng	pr42825241	95.0	5.0	16.1	0	4	3	Cơ bản	2	21.0113214356241	105.809991808791	Đường Láng, Phường Láng Hạ, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Shophouse, nhà phố thương mại tại Vinhomes D'Capitale	pr41248234	85.0	0.0	9.3	0	0	0		2	21.006566335101347	105.79349013069378	Dự án Vinhomes D'Capitale, Đường Trần Duy Hưng, Phường Trung Hòa, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà riêng tại phường Quan Hoa	pr43263376	47.0	3.8	11.5	0	5	4		2	21.0362130429976	105.799117376646	Phường Quan Hoa, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà mặt phố tại Liễu Giai Tower	pr42939228	45.0	6.0	16.0	0	5	6		2	21.03515140091197	105.81477880810172	Liễu Giai Tower, Phố Liễu Giai, Phường Cống Vị, Ba Đình, Hà Nội	Ba Đình	Hà Nội
Nhà riêng tại đường Xuân Đỉnh	pr43184734	79.0	7.0	22.0	0	4	3	Đầy đủ	2	21.0640418015463	105.805951076842	Đường Xuân Đỉnh, Phường Xuân La, Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Nhà riêng tại đường Nguyễn Văn Cừ	pr43187795	45.0	6.0	8.9	0	3	3	Cơ bản	2	21.0492301996972	105.883147040986	640, Đường Nguyễn Văn Cừ, Phường Gia Thụy, Long Biên, Hà Nội	Long Biên	Hà Nội
Bán đất tại đường Yên Bình	pr42802056	8771.0	0.0	16.0	0	0	0		2	20.9916306645211	105.45941834991	Đường Yên Bình, Xã Yên Bình, Thạch Thất, Hà Nội	Thạch Thất	Hà Nội
Nhà riêng tại đường Trương Định	pr43277893	52.0	3.6	8.78	0	3	3	Đầy đủ	2	20.9979837635739	105.84896582108	Đường Trương Định, Phường Bạch Mai, Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Nhà riêng tại đường Liên Mạc	pr43263202	45.0	4.0	8.1	0	6	5	Cơ bản	2	21.0865475918074	105.75188078505	đường Liên Mạc, Phường Liên Mạc, Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Nhà riêng tại đường Phú Kiều	pr43220010	52.0	0.0	15.3	0	3	4		2	21.0431806288501	105.752611337886	Đường Phú Kiều, Phường Phúc Diễn, Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Nhà mặt phố tại Khu đô thị Sài Đồng	pr43244004	45.6	4.0	11.5	0	0	0		2	21.0349586149557	105.9123140430964	Dự án Sài Đồng, Phường Sài Đồng, Long Biên, Hà Nội	Long Biên	Hà Nội
Bán đất tại đường Cổ Nhuế	pr43277641	142.0	0.0	19.0	0	0	0		-1	21.0712378102536	105.777232995738	Đường Cổ Nhuế, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Nhà riêng tại đường Kim Giang	pr43288616	40.0	0.0	8.9	0	7	8		2	20.9791374588152	105.820910583351	Đường Kim Giang, Phường Đại Kim, Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Nhà riêng tại đường Lê Đức Thọ	pr43295526	35.0	4.3	9.5	0	4	2		2	21.0309253753813	105.769432310345	Đường Lê Đức Thọ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị 54 Hạ Đình	pr43065063	108.0	0.0	30.0	0	0	0	Đầy đủ	2	20.993542547784617	105.79834955895645	Dự án 54 Hạ Đình, Phố Hạ Đình, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà riêng tại thị trấn Trâu Quỳ	pr43000978	87.0	6.0	20.5	110	4	6	Đầy đủ	2	21.0099303089336	105.935741808194	Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Nhà riêng tại đường Hạ Yên Quyết	pr38039642	55.0	4.5	12.5	0	14	14	Đầy đủ	2	21.023715	105.797184	Đường Hạ Yên Quyết, Phường Yên Hòa, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà riêng tại phố Vũ Hữu	pr41678254	58.0	0.0	18.3	0	0	0		-1	20.9956548598489	105.795931555279	Vũ Hữu, Thanh Xuân Bắc, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Bán đất tại xã An Khánh	pr41833431	132.0	14.0	14.784	10	0	0		2	20.9985840311315	105.721908406299	Xã An Khánh, Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Nhà biệt thự, liền kề tại Sol Lake Villa	pr43278685	75.0	5.0	15.7	0	5	5	Không nội thất	2	20.959165571936875	105.73609415884056	Dự án Sol Lake Villa, Đường Yên Lộ, Phường Yên Nghĩa, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Bán đất tại đường Xuân Canh	pr43225410	67.0	4.6	8.844	0	0	0		2	21.097606645705	105.849658772386	Đường Xuân Canh, Xã Xuân Canh, Đông Anh, Hà Nội	Đông Anh	Hà Nội
Nhà riêng tại phố Quan Nhân	pr43265876	111.0	5.5	14.0	0	1	1	Không nội thất	2	21.0034687571011	105.811027872289	Phố Quan Nhân, Phường Nhân Chính, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Căn hộ chung cư tại Hateco Laroma	pr43232583	138.0	0.0	15.0	1000	3	0	Cơ bản	-1	21.01986848654318	105.80761994345208	Hateco Laroma, Láng Thượng, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà riêng tại phố Khâm Thiên	pr42190212	32.0	5.5	7.2	110	3	4	Đầy đủ	2	21.0193619031961	105.834128150044	Phố Khâm Thiên, Phường Thổ Quan, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị Đại Kim	pr41594397	82.5	0.0	22.9	110	0	0		-1	20.972446	105.81984	Dự án KĐT Đại Kim, Đường Nguyễn Xiển, Phường Đại Kim, Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Nhà biệt thự, liền kề tại Khu biệt thự Vườn Cam - Orange Graden	pr43099865	300.0	17.0	30.0	110	5	4	Cơ bản	1	21.0305842309885	105.719939908203	Vườn Cam Vinapol, Đường Vành Đai 3.5, Xã Vân Canh, Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Nhà riêng tại phố Phương Mai	pr43265367	58.0	0.0	17.5	0	0	0		2	21.0009485447342	105.839555348961	Phố Phương Mai, Phường Phương Mai, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Căn hộ chung cư tại B.I.G Tower	pr42782737	130.0	0.0	7.5	1100	4	2	Đầy đủ	2	21.030801413859944	105.77882789436956	B.I.G Tower, 18, Đường Phạm Hùng, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Nhà riêng tại phố Thái Hà	pr43309366	45.0	4.2	16.8	0	4	5		2	21.0123753117376	105.820212872269	Phố Thái Hà, Phường Trung Liệt, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Căn hộ chung cư tại Sunshine City	pr43216948	88.8	0.0	7.7	1100	3	2	Cơ bản	2	21.08474033515457	105.79212618496224	Dự án Sunshine City, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Căn hộ chung cư tại Khu đô thị Trung Hòa - Nhân Chính	pr43093551	160.0	0.0	11.4	1001	3	3	Đầy đủ	2	21.008727623451783	105.80313203564565	Khu đô thị Trung Hòa - Nhân Chính, Hoàng Đạo Thúy, Trung Hòa, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà riêng tại phố Thái Hà	pr43252481	42.0	3.7	12.5	1	6	5	Đầy đủ	2	21.0125966769608	105.820165251968	Phố Thái Hà, Phường Trung Liệt, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị Hà Phong	pr43274870	160.0	8.0	26.0	0	0	0		2	21.150584643629585	105.75279532311086	Dự án Hà Phong, Xã Tiền Phong, Mê Linh, Hà Nội	Mê Linh	Hà Nội
Shophouse, nhà phố thương mại tại Dự án Thuận An	pr42965559	90.0	6.0	22.0	1001	0	0		2	21.008710220430824	105.93785689896804	Dự án Thuận An, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Căn hộ chung cư tại Times City	pr42923453	75.0	0.0	7.0	1000	2	2	Đầy đủ	2	20.9950426126244	105.86827273612	Times City, 458, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Nhà riêng tại đường Dương Khuê	pr42625509	70.0	6.0	25.45	0	0	0		2	21.0357810409445	105.77293969252	Đường Dương Khuê, Phường Mai Dịch, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà biệt thự, liền kề tại xã An Khánh	pr43309376	45.0	4.8	11.8	100	4	5	Đầy đủ	2	20.9983024693475	105.721686497009	Xã An Khánh, Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Nhà riêng tại xã Thanh Liệt	pr43309064	38.0	4.2	12.5	0	0	0		2	20.9640048176808	105.812600097319	Xã Thanh Liệt, Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
Căn hộ chung cư tại Golden Palace	pr43128255	128.0	0.0	7.3	1	3	2	Đầy đủ	2	21.0119173021289	105.774997647972	Golden Palace, Mễ Trì, Mễ Trì, Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Nhà riêng tại đường Dương Khuê	pr43277062	48.0	0.0	18.8	0	0	0		-1	21.0352187516982	105.772924656483	Đường Dương Khuê, Phường Mai Dịch, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Căn hộ chung cư tại Roman Plaza	pr43159313	136.6	0.0	9.3	1100	4	3	Đầy đủ	2	20.984525875835168	105.77661926029648	Roman Plaza, Đường Tố Hữu, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Nhà riêng tại đường Ngọc Thụy	pr43041210	43.5	3.5	14.5	110	3	6	Đầy đủ	2	21.0496792471185	105.866504834654	Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội	Long Biên	Hà Nội
Căn hộ chung cư tại KĐT Làng Quốc tế Thăng Long	pr42253488	100.0	0.0	7.0	11	3	2	Cơ bản	2	21.040710686565607	105.79096884750186	Dự án Làng Quốc tế Thăng Long, Đường Trần Đăng Ninh, Phường Dịch Vọng, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà riêng tại phố Trần Đại Nghĩa	pr42929140	50.0	3.5	13.45	1000	6	4	Đầy đủ	2	20.9972675203259	105.846007653961	Phố Trần Đại Nghĩa, Phường Đồng Tâm, Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Shophouse, nhà phố thương mại tại Vinhomes Ocean Park Gia Lâm	pr41101759	150.0	5.5	12.0	11	0	0	Cơ bản	1	21.003060554884627	105.96401544539484	Dự án Vinhomes Ocean Park Gia Lâm, Đường 5A, Xã Dương Xá, Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Bán đất tại xã Liên Ninh	pr43238036	85.0	4.0	10.71	0	0	0		2	20.9096056230191	105.85490304731	Xã Liên Ninh, Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
Nhà mặt phố tại đường Hồ Tùng Mậu	pr43239316	45.0	0.0	26.0	0	4	4	Đầy đủ	2	21.0394956769986	105.769744359477	Đường Hồ Tùng Mậu, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Nhà riêng tại phố Trung Kính	pr42408498	98.0	5.5	27.0	0	7	4	Đầy đủ	2	21.0184637944795	105.79225212126	Phố Trung Kính, Phường Yên Hòa, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà riêng tại phố Trung Hòa	pr43010007	99.0	0.0	27.5	0	8	5	Cơ bản	2	21.0116146691487	105.801001849802	Phố Trung Hòa, Phường Trung Hòa, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị mới Văn Phú	pr40853012	90.0	0.0	21.9	110	5	5		-1	20.9582824707031	105.767196655273	Dự án KĐT Văn Phú, Đường Phúc La - Văn Phú, Phường Phú La, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Bán đất tại đường Mỹ Đình	pr43205723	120.0	5.5	15.0	0	0	0		2	21.0238148813172	105.774153449375	đường Mỹ Đình, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Nhà riêng tại đường Đền Lừ	pr42968360	63.0	0.0	13.5	0	0	0		2	20.9850395674796	105.857697765676	Đường Đền Lừ, Phường Hoàng Văn Thụ, Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Nhà riêng tại đường Phan Đình Giót	pr43244347	55.0	5.0	13.8	0	5	5	Đầy đủ	2	20.9671144281872	105.764776009682	Đường Phan Đình Giót, Phường La Khê, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Bán đất tại xã Tiến Xuân	pr42065959	403.0	15.0	10.08	0	0	0		2	20.9741749207372	105.47979833266	Xã Tiến Xuân, Thạch Thất, Hà Nội	Thạch Thất	Hà Nội
Căn hộ chung cư tại The Matrix One	pr43301205	106.1	0.0	12.66	1100	3	2	Bàn giao full nội thất cao cấp, tiện ích đẳng cấp all in one, cộng đồng cư dân tinh hoa...	1	21.009067738268296	105.77360916290324	Dự án The Matrix One, Đường Lê Quang Đạo, Phường Mễ Trì, Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Căn hộ chung cư tại BlueGem Tower	pr43270347	126.7	0.0	7.3486	11	4	3	Cơ bản	1	20.95036464526993	105.8471296796548	Dự án BlueGem Tower, Đường Nguyễn Bặc, Xã Tứ Hiệp, Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
Nhà biệt thự, liền kề tại Khu nhà ở xã Tân Lập - Cienco 5	pr42440844	75.0	5.0	8.0	1100	5	4	Đầy đủ	2	21.0731289430022	105.712942375578	Tân Lập Cienco 5, Đường Hoàng Quốc Việt, Xã Tân Lập, Đan Phượng, Hà Nội	Đan Phượng	Hà Nội
Căn hộ chung cư tại N05 - KDT Đông Nam Trần Duy Hưng	pr43281059	162.0	0.0	10.5	1001	3	3	Đầy đủ	2	21.0073801220403	105.800464284604	Dự án N05 Trần Duy Hưng, Phố Hoàng Đạo Thúy, Phường Trung Hòa, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà riêng tại phố Thái Hà	pr43309826	43.0	0.0	14.7	0	6	0	Đầy đủ	2	21.0126116884613	105.819963726356	Phố Thái Hà, Phường Trung Liệt, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà biệt thự, liền kề tại Sol Lake Villa	pr43233399	75.0	5.0	17.0	0	6	6	Đầy đủ	2	20.959396947955945	105.73536421442655	Sol Lake Villa, Yên Nghĩa, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Bán đất tại đường Phú Thịnh	pr43277849	625.0	27.0	16.9	0	0	0		2	21.2729543440436	105.786495117224	Đường Phú Thịnh, Xã Minh Phú, Sóc Sơn, Hà Nội	Sóc Sơn	Hà Nội
Nhà riêng tại đường Đại Linh	pr42575918	75.0	5.0	19.9	0	6	7	Đầy đủ	2	20.9962170697098	105.771167142328	Đường Đại Linh, Phường Trung Văn, Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Nhà riêng tại đường Võng Thị	pr43233001	55.0	4.0	14.1	0	3	0	Đầy đủ	2	21.0516504797349	105.811281681279	đường Võng Thị, Phường Bưởi, Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Nhà riêng tại đường Ngọc Thụy	pr43175518	120.0	5.6	25.5	0	6	0		2	21.0496070706106	105.866815180896	Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội	Long Biên	Hà Nội
Căn hộ chung cư tại Roman Plaza	pr43305991	100.0	0.0	7.25	110	3	3	Đầy đủ	2	20.9843406677246	105.776809692383	Dự án Roman Plaza, Đường Tố Hữu, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội.	Nam Từ Liêm	Hà Nội
Nhà mặt phố tại đường Thụy Khuê	pr43142946	36.0	2.4	12.0	0	4	3		2	21.0456308644398	105.813615029948	Đường Thụy Khuê, Phường Bưởi, Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Nhà riêng tại đường Hoàng Đạo Thành	pr43300642	85.0	7.5	11.5	0	5	0	Đầy đủ	2	20.983163971336	105.812834260211	Đường Hoàng Đạo Thành, Phường Hạ Đình, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà riêng tại phường Ngọc Thụy	pr42843478	40.4	0.0	11.0	0	0	0		-1	21.0592759909785	105.867939668301	Phường Ngọc Thụy, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị mới Văn Quán	pr43092869	79.0	5.0	19.5	0	6	5		2	20.97330622095192	105.7893161849027	Dự án KĐT Văn Quán, Phường Phúc La, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà riêng tại đường Nguyễn Văn Huyên	pr43287896	70.0	4.6	26.0	0	6	5	Đầy đủ	2	21.0400203770802	105.797636378682	Đường Nguyễn Văn Huyên, Phường Nghĩa Tân, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà riêng tại đường Xuân Thủy	pr43228189	85.0	6.0	24.3	0	24	0	Nội thất full đồ.	2	21.0362511450618	105.785635650512	Đường Xuân Thủy, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Bán đất tại đường Phú Xá	pr43311549	140.0	6.8	29.4	0	0	0		2	21.0902874175898	105.811264019836	Đường Phú Xá, Phường Phú Thượng, Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Nhà riêng tại phố Tôn Đức Thắng	pr43135689	43.0	0.0	8.4	0	3	0	Nội thất nhập khẩu.	2	21.0268633172766	105.833425901278	Phố Tôn Đức Thắng, Phường Hàng Bột, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà biệt thự, liền kề tại phường Phú La	pr43190375	90.0	0.0	18.5	0	0	0		2	20.9591058150072	105.763880017222	Phường Phú La, Hà Đông, Hà Nội	Hà Đông	Hà Nội
