title	url_id	area	width	price	direction	number_of_bedrooms	number_of_toilets	furniture	legal	lat	lon	address	district	province
Nhà biệt thự, liền kề tại Khu đô thị mới An Hưng	pr32297138	82.5	5.0	19.0	0110	5	5		2	20.9734604238681	105.757935854497	Dự án An Hưng, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà riêng tại đường Cầu Giấy	pr42594513	74.0	0.0	28.8	0000	0	0		2	21.0308613967548	105.800939192088	Đường Cầu Giấy, Phường Mai Dịch, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà riêng tại đường Nguyễn Quý Đức	pr41542783	52.0	4.8	19.3	0000	4	0	Cầu thang giữa, nội thất toàn đồ gỗ thịt chắc chắn, sàn gỗ đẹp lung linh.	2	20.9923716449216	105.799289872972	Đường Nguyễn Quý Đức, Phường Thanh Xuân Bắc, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Căn hộ chung cư tại Times Tower Lê Văn Lương	pr42604042	128.3	0.0	9.4	0011	3	2	Đầy đủ	2	21.00285615995367	105.8018211262894	Dự án Times Tower Lê Văn Lương, Đường Lê Văn Lương, Phường Nhân Chính, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà mặt phố tại đường Mỹ Đình	pr42632279	75.0	5.0	22.0	0000	0	0		2	21.0234391385461	105.774333745102	đường Mỹ Đình, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Nhà riêng tại phường Bạch Mai	pr42575597	36.5	4.0	8.2	0001	4	3	Đầy đủ	2	21.0016487418608	105.851804277798	Bạch Mai, Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Nhà riêng tại đường Đào Tấn	pr42636784	33.0	5.2	8.6	0000	3	4		2	21.0324846045853	105.808625207073	Đường Đào Tấn, Phường Ngọc Khánh, Ba Đình, Hà Nội	Ba Đình	Hà Nội
Nhà biệt thự, liền kề tại Hinode Royal Park	pr42641368	96.0	5.0	14.9	0011	6	5	Không nội thất	1	21.05560348207039	105.71639786939684	Dự án Hinode Royal Park, Đường Quốc lộ 32, Xã Di Trạch, Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Nhà mặt phố tại đường Âu Cơ	pr42638983	35.0	7.0	15.0	0010	3	3	Cơ bản	2	21.0625163819368	105.831931934468	Đường Âu Cơ, Phường Tứ Liên, Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Nhà riêng tại đường Nguyễn Xuân Khoát	pr42243218	90.0	5.1	21.0	0000	13	14	Đầy đủ	2	21.0671939040246	105.795662252419	Đường Nguyễn Xuân Khoát, Phường Xuân Tảo, Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Nhà biệt thự, liền kề tại Liền kề Tổng cục 5 Tân Triều	pr42522350	60.0	0.0	17.4	0000	0	0	Đầy đủ	2	20.9692565793463	105.79976264468304	Dự án Tổng cục 5 Tân Triều, Đường Yên Xá, Xã Tân Triều, Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
Nhà riêng tại đường Nguyễn Chí Thanh	pr40231996	50.0	0.0	19.0	0000	0	0		2	21.0203513430933	105.808307847748	Ngõ 91, Đường Nguyễn Chí Thanh, Phường Láng Hạ, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Căn hộ chung cư tại Hà Nội Aqua Central	pr42611799	120.0	0.0	14.5	0011	3	2	Đầy đủ	2	21.0451023975225	105.84608962182	Hà Nội Aqua Central, số 44, Đường Yên Phụ, Phường Trúc Bạch, Ba Đình, Hà Nội	Ba Đình	Hà Nội
Nhà biệt thự, liền kề tại đường Xuân La	pr42606339	100.0	7.0	28.5	0000	0	0	Đầy đủ	2	21.0643300572846	105.806268185242	Đường Xuân La, Phường Xuân La, Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Bán đất tại đường Cửu Việt 1	pr42625830	105.0	4.5	14.5	1100	0	0		2	21.0098335391443	105.937670622605	Đường Cửu Việt 1, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Nhà riêng tại đường Thạch Bàn	pr42472172	50.0	4.2	12.95	0000	0	0	Không nội thất	2	21.0249798787429	105.907689653042	Đường Thạch Bàn, Phường Thạch Bàn, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà riêng tại đường Phan Đình Giót	pr42535384	50.0	4.0	14.0	0000	0	0	Đầy đủ	2	20.9671110924812	105.764770263907	Đường Phan Đình Giót, Phường La Khê, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Bán đất tại phường Xuân Đỉnh	pr42623109	125.0	0.0	26.0	0000	0	0		2	21.0748895795262	105.789830998658	Xuân Đỉnh, Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Nhà mặt phố tại đường Vân Hồ	pr41564111	60.0	4.5	27.0	0000	0	0		-1	21.0112462032127	105.845608727422	Đường Vân Hồ, Phường Lê Đại Hành, Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Nhà biệt thự, liền kề tại đường Sa Đôi	pr42504845	90.0	0.0	25.2	0000	0	0		-1	20.9994482711427	105.764716805708	Đường Sa Đôi, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Nhà riêng tại phố Thái Hà	pr41403364	65.0	4.4	9.8	0000	9	5		2	21.0127466987079	105.820214371855	Phố Thái Hà, Phường Trung Liệt, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà riêng tại đường Kim Giang	pr42530146	38.0	3.4	8.8	0000	0	0		2	20.9794108080178	105.821013174804	Đường Kim Giang, Phường Đại Kim, Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Nhà mặt phố tại đường Phố Trạm	pr42585270	95.0	5.0	27.5	0000	4	2		2	21.0264262757556	105.892958162103	Đường Phố Trạm, Phường Thạch Bàn, Long Biên, Hà Nội	Long Biên	Hà Nội
Căn hộ chung cư tại Diamond Flower Tower	pr42643677	125.0	0.0	9.0	1001	3	2	Đầy đủ	2	21.005049894622758	105.80428390254812	Dự án Diamond Flower Tower, Phố Hoàng Đạo Thúy, Phường Nhân Chính, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Shophouse, nhà phố thương mại tại Vinhomes Ocean Park Gia Lâm	pr42594458	70.8	5.9	22.0	1001	0	0	Không nội thất	2	21.002571424380424	105.96333023244598	Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Nhà riêng tại đường Nguyễn Trãi	pr42626285	52.0	4.8	8.5	0000	6	6	Đầy đủ	2	20.9879115146506	105.800812293921	Đường Nguyễn Trãi, Phường Nhân Chính, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà riêng tại đường Trịnh Văn Bô	pr42605933	63.0	0.0	12.0	0000	22	22	Đầy đủ	2	21.0342795144351	105.752579848685	Đường Trịnh Văn Bô, Phường Xuân Phương, Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Nhà riêng tại phường Dương Nội	pr42591097	50.0	4.0	14.5	0000	4	0		2	20.98199107921	105.746393707213	Phường Dương Nội, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà riêng tại phường Mỗ Lao	pr42656997	50.0	0.0	12.0	0000	0	0		-1	20.9848046463882	105.784672855487	Phường Mỗ Lao, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà riêng tại phố Ngọc Khánh	pr42566735	40.0	3.8	8.2	0000	4	5	Đầy đủ	2	21.0254496079576	105.818663577939	Phố Ngọc Khánh, Phường Giảng Võ, Ba Đình, Hà Nội	Ba Đình	Hà Nội
Căn hộ chung cư tại Udic Westlake	pr42620119	168.0	0.0	11.5	0000	3	2	Cơ bản	2	21.080580032657533	105.81314899669678	Udic Westlake, Võ Chí Công, Phú Thượng, Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Nhà riêng tại đường Tô Vĩnh Diện	pr42539499	35.0	0.0	10.3	0000	0	0		-1	20.9994159813891	105.820883748245	Đường Tô Vĩnh Diện, Phường Khương Trung, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà riêng tại phố Pháo Đài Láng	pr41457407	38.0	0.0	7.6	0000	0	0		2	21.0181084528658	105.80408611703	Phố Pháo Đài Láng, Phường Láng Thượng, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà mặt phố tại đường Trần Đăng Ninh	pr42637423	55.0	4.0	29.0	0000	4	3	Đầy đủ	2	21.0388417263197	105.792349884749	Đường Trần Đăng Ninh, Phường Nghĩa Tân, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Bán đất tại đường Thành Trung	pr40500887	60.0	6.0	20.5	1100	0	0		2	21.0098369736242	105.935949923854	Đường Thành Trung, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Nhà riêng tại đường Lạc Long Quân	pr42572704	40.0	3.5	9.2	0000	0	0		2	21.055576389034	105.808786048956	Đường Lạc Long Quân, Phường Bưởi, Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Nhà riêng tại đường Phố Lụa	pr42525155	36.0	4.1	7.3	0000	3	3	Đầy đủ	2	20.9800436247647	105.774193913519	Đường Phố Lụa, Phường Vạn Phúc, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà riêng tại đường Nguyễn Đức Cảnh	pr42594983	46.0	4.0	8.4	0000	4	4	Cơ bản	2	20.9869512230673	105.851784274595	Đường Nguyễn Đức Cảnh, Phường Tương Mai, Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Nhà riêng tại đường Yên Lãng	pr42630260	56.7	10.0	29.5	0000	4	6	Full nội thất tủ gỗ óc chó xịn, 100% gỗ tự nhiên, cửa gỗ lim, ốp kính cường lực 2 lớp chống ồn, cách nhiệt.	2	21.0112637647373	105.816554241793	Đường Yên Lãng, Phường Thịnh Quang, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà riêng tại phường Quan Hoa	pr42592947	72.0	4.8	12.5	1100	4	3	Nội thất xịn xò.	2	21.0358396997948	105.79925377322	Phường Quan Hoa, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Căn hộ chung cư tại Heritage West Lake	pr41245547	93.0	0.0	12.8	0011	2	2	Cơ bản	2	21.07284927368164	105.81243133544922	Dự án Heritage West Lake, Đường Lạc Long Quân, Phường Phú Thượng, Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Căn hộ chung cư tại Sunshine Riverside	pr42621131	100.0	0.0	8.0	0000	3	2		2	21.083835054409093	105.81274142534696	Dự án Sunshine Riverside, Phường Phú Thượng, Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Nhà riêng tại đường Cầu Giấy	pr42611845	40.0	4.3	10.8	1001	4	6	Đầy đủ	2	21.034828744464	105.794836313546	Ngõ 155, Đường Cầu Giấy, Phường Dịch Vọng, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà biệt thự, liền kề tại Vinhomes Wonder City	pr42596225	96.0	8.0	19.2	0000	6	4	Không nội thất	2	21.0962228583579	105.711863672826	Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội	Đan Phượng	Hà Nội
Nhà riêng tại đường 800A	pr42610987	50.0	0.0	17.5	0000	0	0		2	21.0414673568333	105.80082216587	Đường 800A, Phường Nghĩa Đô, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị Trung Yên	pr36682981	99.0	5.0	23.79	0000	4	5	Đầy đủ	2	21.0157824326614	105.7991274004973	Dự án KĐT Trung Yên, Đường Trung Yên, Phường Trung Hòa, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà riêng tại đường Khương Trung	pr41671000	53.0	0.0	7.45	0000	4	4	Cơ bản	2	20.9943237597718	105.817348045965	Đường Khương Trung, Phường Khương Đình, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà riêng tại đường Nguyễn Viết Xuân	pr42598581	95.0	4.6	25.8	0000	5	3	Cơ bản	2	20.9981768608931	105.827162601804	Đường Nguyễn Viết Xuân, Phường Khương Mai, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà riêng tại đường Hà Trì	pr42631903	32.0	7.0	7.95	0000	4	4	Đầy đủ	2	20.9643956671082	105.783611350302	Đường Hà Trì, Phường Hà Cầu, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà biệt thự, liền kề tại An Phú Shop Villa	pr29475736	200.0	9.0	30.0	1100	6	4		2	20.9834074108874	105.754912328357	Dự án An Phú Shop Villa, Đường An Phú, Phường Dương Nội, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà riêng tại đường Vĩnh Phúc	pr42609400	60.0	0.0	12.0	0000	12	12	Cơ bản	2	21.0444439088028	105.810381663058	Đường Vĩnh Phúc, Phường Vĩnh Phúc, Ba Đình, Hà Nội	Ba Đình	Hà Nội
Nhà riêng tại đường Thạch Bàn	pr41109348	45.0	0.0	7.5	1100	6	4	Đầy đủ.	2	21.0253690953127	105.907709663517	Ngõ 94, Đường Thạch Bàn, Phường Thạch Bàn, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà riêng tại đường Võ Chí Công	pr42187357	98.0	5.2	18.3	0000	0	0		2	21.072581086942	105.810158878326	Đường Võ Chí Công, Phường Bưởi, Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Nhà riêng tại đường Phú Diễn	pr42600268	60.0	5.0	11.8	0000	4	4	Đầy đủ	2	21.045124864727	105.762800788985	Đường Phú Diễn, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Bán đất tại đường Bắc Thăng Long	pr42627415	71.5	4.8	7.579	0100	0	0		2	21.1129249508104	105.777792148945	Đường Bắc Thăng Long, Xã Võng La, Đông Anh, Hà Nội	Đông Anh	Hà Nội
Nhà biệt thự, liền kề tại Vinhomes Ocean Park Gia Lâm	pr42518351	135.0	9.0	26.99	1100	0	0	Không nội thất	2	21.002809979221	105.964867739301	Vinhomes Ocean Park Gia Lâm, Dương Xá, Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Nhà riêng tại phường Thạch Bàn	pr42439798	50.0	0.0	7.8	0000	3	5	Đầy đủ	2	21.0211017314891	105.917783253789	Phường Thạch Bàn, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà biệt thự, liền kề tại Hoàng Thành Villas	pr37873095	140.0	0.0	26.0	0000	6	6	Đầy đủ	2	20.983510595157888	105.78327786593216	Dự án Hoàng Thành Villas, Phường Mỗ Lao, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Căn hộ chung cư tại The Zen Residence	pr41686059	100.0	0.0	7.1	0000	3	2	Đầy đủ.	2	20.971761703491207	105.8789291381836	Dự án The Zen Residence, Đường Pháp Vân, Phường Trần Phú, Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Shophouse, nhà phố thương mại tại Anland LakeView	pr32195718	165.0	6.2	18.15	0000	0	0		2	20.9833694731338	105.75827410437655	Dự án Anland LakeView, Đường Ngô Thì Nhậm, Phường Dương Nội, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị Geleximco - Lê Trọng Tấn	pr42652859	100.0	5.0	20.0	0000	5	4	Đầy đủ	2	20.97917966392461	105.74205828277552	Geleximco Lê Trọng Tấn, Đường Lê Trọng Tấn, Phường Dương Nội, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Bán đất tại đường Ngô Miễn	pr42046189	115.0	10.0	7.82	1001	0	0		2	21.2262854249441	105.735702730791	Thôn Bạch Đa, Đường Ngô Miễn, Xã Kim Hoa, Mê Linh, Hà Nội	Mê Linh	Hà Nội
Nhà riêng tại phường Thanh Xuân Trung	pr42641046	36.0	3.0	8.6	0000	0	0	Đầy đủ	2	20.9971457398683	105.806477424016	Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà mặt phố tại phố Hồng Tiến	pr42177546	108.0	7.0	30.0	0001	1	1	Không nội thất	2	21.0392752990731	105.872805810725	Phố Hồng Tiến, Phường Bồ Đề, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị Nam An Khánh	pr39461148	145.79	6.0	16.0	1000	0	0		2	21.002742173005824	105.70827758707388	Dự án Nam An Khánh, Đường Láng Hòa Lạc, Xã An Khánh, Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Nhà riêng tại đường Xuân Phương	pr42590042	92.0	0.0	17.5	0000	23	23	Đầy đủ	2	21.0435021042447	105.737412490011	Đường Xuân Phương, Phường Xuân Phương, Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Nhà riêng tại đường Tô Hiệu	pr42626592	50.0	4.0	16.5	0000	4	4	Đầy đủ	2	21.0434057317588	105.796858401633	Đường Tô Hiệu, Phường Nghĩa Đô, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà riêng tại phường Quang Trung	pr42654878	74.0	6.0	11.0	0000	0	0		2	21.0122393079803	105.827924585961	Phường Quang Trung, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Căn hộ chung cư tại Keangnam Hanoi Landmark Tower	pr42614044	160.0	0.0	11.99	0011	4	3	Đầy đủ - Nội thất đầy đủ.	2	21.0167367790548	105.783953989964	Dự án Keangnam, Đường Phạm Hùng, Phường Mễ Trì, Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Bán đất tại đường Phúc Hoa	pr41307637	76.5	4.53	14.0	0000	0	0		2	21.0868776443346	105.811289423008	Đường Phúc Hoa, Phường Phú Thượng, Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Nhà biệt thự, liền kề tại Xanh Villas	pr38899598	258.0	0.0	14.5	0000	5	5		-1	20.9901828765869	105.499954223633	Dự án Xanh Villas, Đường Đại lộ Thăng Long, Xã Tiến Xuân, Thạch Thất, Hà Nội	Thạch Thất	Hà Nội
Nhà mặt phố tại đường Mỹ Đình	pr39420594	120.0	5.0	30.0	0000	0	0		2	21.0237213	105.7741546	Đường Mỹ Đình, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội.	Nam Từ Liêm	Hà Nội
Shophouse, nhà phố thương mại tại Vinhomes Cổ Loa	pr42244909	80.0	0.0	20.0	0000	0	0		1	21.115718774751137	105.87013351470732	Dự án Vinhomes Cổ Loa, Đường Cổ Loa, Xã Đông Hội, Đông Anh, Hà Nội	Đông Anh	Hà Nội
Nhà riêng tại đường Nguyễn Ngọc Nại	pr42562229	53.0	3.4	12.5	0000	3	3	Cơ bản	2	20.9988007458062	105.825593475789	Đường Nguyễn Ngọc Nại, Phường Thượng Đình, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà mặt phố tại đường Phúc Xá	pr42654395	52.0	5.0	14.8	0000	3	5	Đầy đủ	2	21.0453461397646	105.848915829037	Đường Phúc Xá, Phường Phúc Xá, Ba Đình, Hà Nội	Ba Đình	Hà Nội
Nhà mặt phố tại đường Khương Trung	pr42601355	61.0	3.6	21.0	0100	10	7	Đầy đủ	2	20.9956155724693	105.81761589839	Đường Khương Trung, Phường Khương Trung, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà riêng tại phố Đại Đồng	pr42643638	43.5	3.9	7.68	0000	6	5	Đầy đủ	2	20.9962043391055	105.883010821792	Phố Đại Đồng, Phường Trần Phú, Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Nhà mặt phố tại phường Đông Ngạc	pr42600571	72.0	0.0	13.2	0000	0	0		2	21.0879148533643	105.784670226712	Đông Ngạc, Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Căn hộ chung cư tại Star Tower (Tòa tháp Ngôi Sao)	pr42379259	100.0	0.0	7.0	1100	3	2	Cơ bản	2	21.024542285798606	105.79136159950286	Dự án Star Tower, Đường Dương Đình Nghệ, Phường Yên Hòa, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà riêng tại phường La Khê	pr42647346	45.0	0.0	8.0	0000	0	0		-1	20.9709566283193	105.760057541895	Phường La Khê, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà mặt phố tại đường Nguyễn Đình Hoàn	pr39903778	110.0	7.3	28.5	0000	0	0	Đầy đủ	2	21.04307	105.8053139	Đường Nguyễn Đình Hoàn, Phường Quan Hoa, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà riêng tại phường Mỗ Lao	pr42605154	60.0	4.0	14.0	0000	4	4	Đầy đủ	2	20.9847668310111	105.785076465422	Phường Mỗ Lao, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà riêng tại đường Lâm Hạ	pr42109040	73.0	0.0	17.7	0000	4	3	Đầy đủ.	2	21.0398310965803	105.882202744054	Đường Lâm Hạ, Phường Bồ Đề, Long Biên, Hà Nội	Long Biên	Hà Nội
Nhà riêng tại đường Chiến Thắng	pr42514644	90.0	0.0	26.8	0000	22	22	Đầy đủ	2	20.9790736977984	105.796060001907	Đường Chiến Thắng, Phường Văn Quán, Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà riêng tại đường Minh Khai	pr42608557	30.0	3.0	7.5	0000	3	4	Đầy đủ	2	20.9947634850939	105.856762543198	Đường Minh Khai, Phường Minh Khai, Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Nhà mặt phố tại đường Dương Văn Bé	pr42587129	70.0	0.0	28.0	0000	6	7	Đầy đủ	2	20.9958772237569	105.874003023973	Đường Dương Văn Bé, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Nhà riêng tại đường Trung Yên	pr41779792	50.0	0.0	17.0	0000	0	0		2	21.0113816773096	105.793665877017	Đường Trung Yên, Phường Trung Hòa, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Bán đất tại đường Bưởi	pr42216929	103.0	9.0	23.9	0000	0	0		2	21.0391656738753	105.803861590893	Đường Bưởi, Phường Vĩnh Phúc, Ba Đình, Hà Nội	Ba Đình	Hà Nội
Căn hộ chung cư tại The Manor - Hà Nội	pr41783509	190.0	0.0	14.0	0000	4	3	Đầy đủ.	-1	21.01415664880806	105.7759243556674	Dự án The Manor, đường Mễ Trì, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội.	Nam Từ Liêm	Hà Nội
Nhà riêng tại đường Văn Cao	pr42575278	40.0	8.0	13.6	1000	5	4	Đầy đủ	2	21.040151481106	105.815678871441	Đường Văn Cao, Phường Liễu Giai, Ba Đình, Hà Nội	Ba Đình	Hà Nội
Nhà riêng tại đường Lai Xá	pr42504460	75.0	5.0	13.9	0000	4	5	Đầy đủ	2	21.0652099693545	105.715989713702	Đường Lai Xá, Xã Kim Chung, Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Nhà riêng tại đường Bùi Xương Trạch	pr42639729	43.0	6.0	7.8	0000	4	4	Đầy đủ	2	20.9869298901764	105.818442825747	Đường Bùi Xương Trạch, Phường Khương Đình, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà riêng tại phố Hàm Long	pr33491088	50.0	4.0	16.5	0000	0	0		2	21.0187378	105.8535219	Phố Hàm Long, Phường Phan Chu Trinh, Hoàn Kiếm, Hà Nội	Hoàn Kiếm	Hà Nội
Nhà biệt thự, liền kề tại The Manor Central Park	pr41440158	75.0	0.0	27.5	0000	0	0	Chủ đã hoàn thiện nội thất cao cấp.	2	20.974807575471	105.814352637882	Dự án The Manor Central Park, Đường Nguyễn Xiển, Phường Đại Kim, Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Căn hộ chung cư tại The Manor - Hà Nội	pr34730064	160.0	0.0	10.4	1001	3	0	Nội thất đầy đủ, hiện đại.	2	21.0141735076904	105.775871276855	Dự án The Manor, đường Mễ Trì, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội.	Nam Từ Liêm	Hà Nội
Nhà riêng tại phố Phương Liệt	pr42589286	90.0	5.0	26.0	0000	24	24	Đầy đủ Điều hòa, nóng lạnh, tủ lạnh, máy giặt, giường tủ.	2	20.9965153422275	105.842916915563	Phố Phương Liệt, Phường Phương Liệt, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà mặt phố tại đường Nguyễn Hoàng Tôn	pr42610886	140.0	4.5	16.5	0000	2	0		2	21.0717699044105	105.806172947383	Đường Nguyễn Hoàng Tôn, Phường Xuân La, Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Bán đất tại phố Kim Mã	pr42592959	75.0	6.7	10.5	0000	0	0		2	21.0318317104642	105.824722335304	Phố Kim Mã, Phường Kim Mã, Ba Đình, Hà Nội	Ba Đình	Hà Nội
Căn hộ chung cư tại Hoàng Thành Pearl	pr41761560	114.0	0.0	7.4	0000	3	2	Cơ bản - Nội thất bàn giao cơ bản chủ đầu tư để chủ mới decor nội thất theo sở thích riêng.	0	21.040159225463867	105.76131439208984	Dự án Hoàng Thành Pearl, Đường Nguyễn Văn Giáp, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội.	Nam Từ Liêm	Hà Nội
Nhà riêng tại đường Hoàng Văn Thái	pr42179772	48.0	0.0	10.5	0000	4	0	Đầy đủ	2	20.9965283538511	105.826214015502	Đường Hoàng Văn Thái, Phường Khương Mai, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà mặt phố tại đường Lương Thế Vinh	pr42588045	84.0	0.0	12.9	0000	0	0		0	20.9903028825441	105.796821709448	Đường Lương Thế Vinh, Phường Thanh Xuân Bắc, Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà riêng tại phường Thịnh Liệt	pr42457559	50.0	3.3	11.8	0000	3	4	Đầy đủ.	2	20.9768556565291	105.847157367907	Phường Thịnh Liệt, Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Nhà riêng tại đường Minh Khai	pr42607794	60.0	5.5	15.0	0000	15	16		2	20.9962232701286	105.862002385924	Đường Minh Khai, Phường Bách Khoa, Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Nhà riêng tại phường Tương Mai	pr42588788	41.0	0.0	8.9	0000	0	0	Có sổ.	-1	20.9878292045579	105.849394883893	Phường Tương Mai, Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Nhà riêng tại đường Cầu Giấy	pr42513223	34.0	4.0	8.65	0000	3	3	Đầy đủ	2	21.0316156161988	105.799632036511	Đường Cầu Giấy, Phường Quan Hoa, Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Bán đất tại đường 419	pr42146716	151.0	7.0	23.0	0000	0	0		2	21.0492628509895	105.582752086957	Đường 419, Xã Tân Xã, Thạch Thất, Hà Nội	Thạch Thất	Hà Nội
Bán đất tại xã Lại Yên	pr42621083	74.6	4.62	17.531	0000	0	0		-1	21.0277207950655	105.71138983755	Xã Lại Yên, Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Căn hộ chung cư tại Lancaster Luminaire	pr40935058	126.0	0.0	9.3	0000	3	2	Nhà nội thất cơ bản, thiết kế và bàn giao trực tiếp của CĐT.	2	21.0235824584961	105.805229187012	Dự án Lancaster Luminaire, Đường Láng, Phường Láng Thượng, Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà riêng tại đường Vĩnh Phúc	pr40251478	60.0	6.5	14.5	0000	0	18	Đầy đủ	2	21.044106	105.8101164	Đường Vĩnh Phúc, Phường Vĩnh Phúc, Ba Đình, Hà Nội	Ba Đình	Hà Nội
